trip_id,rider_rating_for_driver,driver_rating_for_rider
85205,3.7,4.7
85207,4.0,3.9
85208,3.7,4.8
85210,4.1,4.9
85211,4.9,4.4
85212,3.1,4.9
85214,4.5,4.7
85215,4.1,4.2
85216,3.5,3.5
85218,3.6,4.5
85219,3.4,4.2
85220,4.1,3.7
85221,3.0,3.6
85222,4.6,4.2
85224,4.4,4.0
85225,3.8,4.9
85226,3.5,4.3
85227,4.0,4.7
85228,3.7,4.5
85229,4.6,3.9
85230,3.7,4.2
85233,4.4,4.2
85234,4.2,4.7
85235,4.1,5.0
85237,4.8,4.5
85238,4.3,4.0
85239,4.9,3.9
85240,3.9,3.5
85241,3.8,4.8
85242,4.2,4.0
85243,3.9,3.6
85244,3.9,3.5
85245,3.7,3.9
85246,4.4,4.8
85247,4.3,4.9
85248,4.1,4.0
85249,3.9,4.2
85250,4.3,4.7
85251,4.8,3.7
85252,4.5,3.6
85253,3.5,4.0
85255,4.3,3.8
85256,3.1,4.0
85257,4.8,4.6
85258,4.1,3.9
85259,4.4,4.4
85260,4.0,4.2
85261,4.1,4.8
85262,4.5,4.0
85263,4.7,4.4
85264,3.4,4.2
85265,3.6,3.6
85267,4.9,4.0
85268,3.1,3.7
85269,3.5,3.5
85270,4.0,3.8
85271,4.7,4.1
85272,3.8,4.4
85274,3.4,3.6
85277,3.6,4.7
85278,3.5,4.5
85279,3.3,4.3
85280,3.8,4.0
85282,4.0,4.9
85283,4.3,4.9
85284,4.2,4.2
85285,3.8,4.9
85286,3.4,3.5
85287,4.5,4.2
85288,4.2,4.5
85290,3.8,4.6
85291,3.4,4.3
85292,4.4,4.5
85293,4.4,4.4
85294,3.9,4.1
85295,3.7,3.9
85296,4.9,4.9
85297,4.4,4.7
85298,3.4,4.4
85300,3.6,3.7
85302,4.8,3.8
85303,3.5,4.7
85304,3.5,4.0
85305,3.1,4.1
85306,3.8,4.5
85308,3.8,4.0
85309,4.4,4.5
85310,4.9,4.1
85311,4.9,4.1
85313,3.7,4.3
85314,3.7,4.0
85315,4.9,4.2
85317,3.1,4.0
85318,3.7,3.7
85319,4.3,4.5
85321,3.1,4.7
85323,3.7,4.1
85324,4.0,4.8
85325,4.8,4.5
85326,3.5,4.4
85327,4.5,4.0
85329,3.9,3.5
85331,4.0,3.7
85333,3.0,4.9
85334,3.6,3.5
85335,4.8,3.9
85336,4.0,4.6
85337,4.2,4.0
85338,3.4,4.0
85339,5.0,4.8
85340,3.8,3.8
85341,3.7,4.9
85342,4.7,3.7
85343,3.4,4.2
85344,4.5,3.8
85345,3.7,5.0
85346,4.3,3.6
85347,4.8,3.7
85348,4.5,4.1
85349,4.3,3.9
85350,4.1,4.0
85352,3.1,5.0
85353,4.2,3.9
85355,3.9,4.0
85356,3.7,3.6
85357,3.9,4.4
85359,3.3,4.2
85360,3.4,4.1
85361,5.0,4.6
85362,4.6,4.8
85363,4.5,5.0
85364,4.6,4.2
85365,4.3,3.9
85366,5.0,4.9
85368,3.9,3.7
85369,4.8,4.7
85370,3.7,3.6
85371,4.1,3.6
85372,4.5,4.9
85373,3.9,3.8
85374,3.8,3.8
85377,4.4,4.4
85378,3.1,3.8
85379,3.7,4.6
85380,4.1,4.7
85381,3.4,4.6
85382,4.7,4.5
85383,3.0,4.4
85384,3.4,3.7
85385,3.7,4.4
85387,4.2,3.6
85388,3.6,3.9
85389,5.0,4.4
85390,3.3,4.5
85391,4.1,3.6
85393,3.6,4.8
85395,3.6,4.1
85396,3.0,4.3
85398,3.6,4.7
85400,4.7,4.0
85401,3.5,4.6
85403,4.1,4.2
85404,4.5,3.7
85405,4.6,3.6
85406,4.9,4.4
85407,4.3,3.7
85408,4.9,3.7
85409,3.3,3.6
85410,3.3,3.7
85411,4.0,5.0
85412,4.6,4.5
85415,4.7,3.6
85416,3.9,3.5
85417,4.9,4.7
85418,4.9,4.9
85419,3.8,3.5
85421,4.0,4.9
85422,3.9,4.4
85424,4.9,4.6
85425,4.6,4.6
85426,4.0,3.8
85427,3.1,4.3
85428,3.1,4.0
85429,3.5,3.8
85430,4.4,3.8
85431,3.6,4.5
85433,3.1,3.6
85434,4.4,4.9
85435,4.1,4.2
85437,4.8,3.6
85438,4.8,4.3
85439,5.0,4.9
85440,3.6,3.7
85441,3.6,4.1
85443,5.0,4.5
85444,4.9,3.9
85445,3.4,4.1
85446,3.9,4.1
85448,4.1,4.9
85449,4.8,4.5
85451,3.2,4.8
85452,3.6,3.6
85453,3.5,3.9
85455,4.9,4.0
85456,3.3,3.6
85457,4.1,3.8
85458,4.3,4.0
85459,3.9,5.0
85460,3.0,4.0
85461,3.2,4.4
85462,3.7,4.5
85463,4.7,3.8
85464,3.5,3.7
85465,3.5,4.8
85466,5.0,3.7
85467,4.7,4.3
85468,3.4,4.2
85470,3.4,4.3
85472,4.3,4.7
85476,4.1,4.8
85477,3.2,4.3
85478,3.3,4.3
85479,4.1,4.7
85480,4.1,4.8
85481,4.5,4.7
85482,3.5,3.6
85483,3.8,4.8
85484,5.0,4.2
85485,4.8,4.9
85487,4.2,4.7
85488,4.5,3.8
85489,4.8,4.4
85490,4.1,3.9
85491,4.9,4.0
85493,3.5,4.1
85495,3.3,5.0
85496,4.1,3.9
85497,3.9,3.6
85498,4.0,4.5
85499,3.2,4.8
85500,4.9,4.0
85501,4.1,4.2
85503,4.7,4.4
85504,4.4,3.5
85505,3.4,3.9
85506,3.8,4.6
85507,3.1,4.0
85508,4.0,4.6
85509,3.3,4.8
85510,3.0,4.6
85511,4.4,4.2
85513,4.8,4.9
85514,4.3,4.0
85516,3.3,5.0
85517,3.7,4.2
85520,3.3,3.8
85522,3.6,4.7
85523,4.0,5.0
85524,3.7,4.5
85526,4.5,4.0
85527,3.8,4.8
85528,3.2,4.8
85530,4.2,4.3
85531,3.9,3.5
85534,3.5,3.6
85535,4.2,4.8
85536,3.6,4.0
85538,4.3,4.2
85539,3.5,4.8
85542,3.0,5.0
85544,4.6,4.1
85545,4.1,3.5
85546,4.1,4.4
85550,3.0,4.4
85551,3.3,3.9
85553,3.8,3.7
85554,4.9,4.1
85555,4.4,3.9
85557,3.3,3.8
85558,3.9,4.6
85559,4.1,3.8
85561,3.8,3.5
85562,3.3,4.0
85564,4.3,3.6
85566,4.0,4.4
85567,4.9,3.8
85569,4.4,4.9
85570,3.3,4.1
85572,3.6,3.8
85573,3.9,4.5
85574,4.1,3.9
85577,4.1,4.4
85578,3.9,4.0
85579,4.8,4.8
85580,3.8,4.5
85581,4.5,3.7
85582,3.7,3.9
85583,3.6,4.3
85584,3.7,4.9
85585,4.4,4.5
85586,3.8,5.0
85587,3.4,4.3
85588,4.1,3.8
85589,3.3,3.6
85590,4.2,5.0
85591,4.1,4.8
85592,5.0,3.9
85593,3.4,4.6
85594,5.0,4.2
85596,3.3,3.7
85597,4.7,4.0
85598,4.7,3.8
85600,3.5,4.1
85601,3.2,4.8
85602,3.4,3.5
85604,3.7,4.6
85605,3.9,4.6
85607,4.3,4.2
85608,4.2,4.8
85610,4.5,4.3
85611,4.4,4.0
85612,3.0,4.7
85614,4.5,4.5
85616,4.1,3.6
85617,4.9,3.9
85618,3.6,4.5
85619,3.7,5.0
85620,3.7,4.2
85622,4.3,3.7
85623,3.7,4.1
85625,3.6,4.0
85626,3.4,4.3
85627,3.7,4.8
85628,4.4,4.2
85629,3.6,4.3
85630,4.5,3.9
85631,3.8,4.2
85632,4.4,5.0
85633,4.8,3.6
85634,3.1,4.4
85635,3.7,4.3
85636,3.8,4.7
85637,4.1,3.7
85638,4.0,4.7
85639,4.4,4.6
85642,3.0,5.0
85643,4.8,3.8
85644,4.2,3.8
85645,4.3,5.0
85646,3.7,3.7
85648,3.5,4.6
85649,4.4,4.8
85650,4.8,3.9
85651,3.4,4.9
85652,4.9,4.7
85653,3.4,5.0
85656,4.0,3.8
85657,3.6,4.9
85661,4.3,4.6
85662,3.2,3.7
85663,3.0,3.8
85665,4.6,4.0
85667,4.7,4.8
85668,4.0,3.5
85669,4.0,3.7
85670,3.1,4.1
85671,4.7,4.0
85672,4.6,3.8
85673,4.7,4.0
85674,3.5,3.7
85675,4.1,4.6
85677,4.7,4.6
85678,3.6,4.0
85679,4.7,3.5
85681,4.3,4.9
85682,3.9,4.1
85683,3.8,3.6
85684,4.6,4.1
85685,4.9,4.3
85686,3.0,3.8
85687,3.2,4.5
85688,4.9,4.6
85689,4.8,3.6
85690,4.8,3.8
85692,5.0,3.9
85693,4.7,4.7
85694,3.2,4.8
85695,4.0,3.9
85696,4.1,3.5
85697,4.7,4.0
85698,4.5,3.7
85700,4.9,3.6
85701,3.1,4.3
85702,3.1,3.5
85705,4.9,4.7
85707,4.6,4.8
85709,4.7,4.3
85710,4.8,4.2
85711,4.5,3.9
85712,4.3,4.5
85714,3.4,3.8
85715,3.9,4.6
85716,4.9,4.8
85717,3.7,4.5
85718,3.8,4.2
85719,3.3,3.7
85721,4.1,4.3
85723,3.4,4.3
85724,4.4,3.8
85725,4.8,4.2
85727,4.9,4.6
85728,4.2,4.0
85729,3.4,4.3
85731,4.6,5.0
85732,3.1,4.2
85733,4.4,4.6
85734,4.3,3.8
85735,3.6,4.7
85736,4.7,4.1
85737,3.3,3.5
85738,4.8,4.0
85739,3.4,4.0
85740,4.0,4.9
85741,4.7,3.9
85742,3.7,3.5
85743,4.9,3.9
85746,4.0,3.6
85747,3.8,3.9
85748,3.8,3.9
85749,3.2,4.5
85750,3.7,4.3
85751,3.5,4.9
85752,3.1,4.6
85753,4.9,3.6
85754,3.7,3.6
85757,3.5,4.5
85758,4.6,3.6
85759,3.3,4.5
85761,4.5,4.7
85762,4.8,4.4
85763,3.6,4.0
85764,4.3,3.8
85765,3.6,4.8
85767,4.0,4.3
85768,3.6,4.5
85770,3.8,3.8
85771,4.3,4.4
85772,4.2,4.0
85773,3.1,4.2
85774,3.9,4.7
85775,3.2,3.9
85777,3.7,3.6
85779,4.8,3.9
85781,3.0,4.4
85782,3.5,4.7
85783,4.1,4.9
85784,3.6,4.0
85785,4.2,4.7
85786,3.9,4.2
85788,3.9,4.5
85789,4.6,4.4
85790,3.3,3.6
85791,4.4,3.8
85792,4.3,4.8
85793,4.7,4.2
85795,3.7,3.9
85796,4.4,4.3
85797,4.4,4.3
85798,4.0,4.2
85799,3.9,4.4
85801,4.4,4.2
85802,3.9,4.8
85803,3.4,3.7
85805,4.6,4.8
85806,3.4,4.9
85807,3.4,4.4
85808,4.5,4.5
85809,3.5,4.8
85810,3.5,4.7
85811,4.4,4.8
85812,3.1,5.0
85813,3.4,3.6
85814,3.9,4.0
85815,3.6,4.6
85816,4.3,3.8
85817,3.2,3.8
85818,3.8,4.8
85819,4.4,4.5
85821,4.5,4.0
85822,4.6,4.2
85823,3.9,3.6
85824,3.6,4.9
85826,4.4,4.3
85827,3.5,4.6
85828,4.8,3.9
85831,3.4,4.7
85832,3.7,4.9
85837,3.1,3.9
85839,3.1,4.9
85841,4.4,3.8
85842,4.6,3.6
85843,3.3,4.1
85845,3.5,3.8
85847,3.3,3.6
85848,3.5,3.6
85850,3.5,4.2
85852,4.6,3.8
85853,3.2,4.2
85856,4.2,3.7
85857,3.5,3.7
85858,4.0,3.9
85860,3.6,3.6
85861,4.4,3.7
85862,4.3,5.0
85863,3.6,3.6
85864,4.2,4.2
85865,3.3,4.9
85866,4.8,4.8
85867,4.9,4.1
85869,4.9,3.6
85870,4.4,4.7
85871,4.0,3.5
85873,4.9,4.7
85874,3.1,3.7
85875,3.9,3.6
85876,4.6,3.6
85877,3.9,3.5
85878,4.7,4.1
85879,4.9,3.8
85880,3.5,4.8
85881,3.4,4.7
85882,4.9,4.0
85883,3.4,4.3
85885,4.3,4.7
85886,3.9,4.7
85887,3.7,4.4
85888,3.3,3.8
85890,4.1,4.0
85891,3.6,4.4
85892,3.9,4.2
85893,4.3,3.5
85894,5.0,4.4
85895,3.7,4.4
85896,3.8,4.4
85899,3.8,3.9
85900,3.9,4.1
85901,4.1,3.6
85902,3.1,4.1
85903,4.7,3.5
85904,4.2,4.1
85905,3.8,4.5
85906,3.0,4.3
85907,3.6,3.5
85908,3.6,3.6
85909,4.4,3.6
85910,3.3,4.3
85911,3.2,4.1
85912,4.5,3.9
85913,4.0,3.8
85914,4.5,4.2
85915,3.4,4.0
85916,3.3,4.1
85917,3.1,4.3
85920,3.8,4.9
85922,4.0,4.0
85923,3.9,4.4
85924,4.5,5.0
85925,4.3,4.9
85926,3.7,4.2
85927,4.0,5.0
85928,3.5,4.2
85930,4.2,4.2
85931,3.2,3.7
85932,3.1,4.3
85934,4.4,4.3
85935,4.4,4.1
85936,4.2,4.4
85937,3.6,4.1
85939,3.3,4.6
85940,3.9,4.1
85941,3.2,4.8
85942,4.3,4.8
85944,4.1,5.0
85945,3.9,3.8
85950,3.1,4.8
85953,4.4,4.3
85955,4.8,4.2
85956,4.4,4.5
85957,4.1,4.0
85958,4.5,4.7
85962,4.5,4.3
85963,4.5,4.8
85964,3.4,4.8
85965,3.3,3.7
85966,3.2,4.6
85967,3.2,4.7
85968,4.8,4.6
85969,4.0,3.5
85970,3.4,4.8
85971,3.8,3.6
85973,3.1,4.8
85974,3.4,4.4
85976,4.5,3.9
85977,4.2,4.0
85979,3.3,4.7
85980,4.2,4.7
85981,4.1,4.9
85983,4.3,5.0
85984,4.9,5.0
85985,3.3,5.0
85986,4.8,4.7
85987,3.5,4.7
85989,3.7,4.4
85990,3.9,4.8
85991,4.5,4.5
85992,4.4,4.3
85993,4.0,3.7
85994,4.6,4.5
85996,4.2,4.5
85997,4.9,3.8
85998,3.9,3.6
86000,4.5,4.7
86001,3.1,3.9
86002,3.6,3.6
86005,4.8,3.8
86007,4.0,4.0
86010,4.9,3.7
86011,3.0,4.1
86012,3.9,4.1
86013,4.5,3.6
86014,3.7,4.8
86015,3.9,3.8
86017,3.3,3.6
86018,3.9,3.6
86019,4.0,3.8
86020,4.2,4.9
86021,3.9,4.0
86022,3.4,4.7
86023,4.9,4.5
86025,4.6,4.3
86026,4.6,5.0
86027,4.3,3.5
86028,4.7,4.8
86029,4.2,4.9
86031,4.6,4.2
86032,4.9,4.0
86033,3.2,3.5
86034,4.4,3.9
86035,3.7,4.6
86036,3.7,4.7
86037,3.3,4.6
86038,4.9,5.0
86039,4.5,4.0
86040,3.1,3.5
86041,3.9,4.3
86043,3.9,3.7
86044,3.2,4.4
86047,4.3,4.5
86049,3.3,4.8
86050,3.3,4.5
86051,3.8,4.9
86052,3.4,4.2
86053,4.8,3.7
86054,4.5,4.7
86055,4.5,4.4
86056,4.1,3.8
86057,4.0,3.5
86058,4.5,3.7
86059,4.5,4.1
86061,3.6,4.9
86062,3.5,4.2
86063,3.5,3.6
86064,4.7,5.0
86065,3.7,4.3
86066,4.5,4.6
86067,3.8,4.2
86068,3.8,4.1
86069,4.2,3.7
86070,4.4,3.8
86071,3.6,4.6
86072,4.7,3.6
86073,3.9,3.8
86074,3.7,4.5
86076,3.5,4.6
86077,3.6,3.6
86078,4.6,4.2
86079,3.2,4.8
86082,3.3,4.0
86084,3.7,4.5
86087,3.3,3.8
86088,4.2,4.4
86089,4.5,3.6
86090,3.3,4.8
86091,3.7,4.5
86092,4.9,4.3
86093,3.5,4.3
86094,3.5,4.5
86095,3.3,4.0
86097,3.1,4.1
86098,3.3,4.2
86099,3.6,4.8
86100,4.5,3.7
86101,4.2,4.0
86102,3.3,4.4
86103,4.1,3.6
86106,4.4,4.0
86107,4.7,4.3
86108,4.9,4.4
86110,4.4,3.7
86111,4.8,4.0
86112,3.6,3.8
86114,4.3,4.2
86115,4.2,3.8
86116,3.7,4.2
86117,3.5,4.9
86118,3.0,4.6
86120,3.2,4.5
86121,3.5,4.8
86123,4.9,3.7
86125,3.6,4.2
86126,4.2,4.9
86127,3.0,4.5
86129,4.3,3.6
86130,4.5,4.3
86131,4.7,3.8
86132,3.4,3.5
86133,3.2,4.7
86135,4.0,4.4
86136,4.2,4.4
86137,3.8,3.9
86138,3.3,3.7
86141,4.6,3.9
86142,4.2,5.0
86143,4.5,3.9
86144,4.6,4.2
86146,4.5,4.4
86147,3.4,4.6
86148,3.1,5.0
86149,3.4,4.6
86151,4.9,4.6
86152,4.3,4.2
86153,5.0,3.7
86155,3.3,4.3
86156,4.7,4.0
86157,4.1,4.5
86158,4.8,3.7
86159,4.2,3.6
86160,4.3,4.7
86161,4.3,4.0
86162,4.8,4.6
86163,3.6,3.8
86164,3.7,4.0
86167,3.1,4.7
86169,4.1,4.5
86170,3.8,5.0
86171,4.2,4.0
86172,4.9,3.8
86175,3.4,4.9
86176,4.2,4.1
86177,3.3,4.1
86178,3.6,3.9
86179,4.2,4.1
86180,3.8,4.5
86183,3.7,4.0
86184,4.7,3.8
86185,4.7,4.4
86186,4.1,4.4
86187,4.8,4.8
86188,4.0,3.8
86190,4.6,4.4
86191,4.9,4.4
86193,3.8,3.6
86194,3.3,4.3
86195,3.2,4.0
86197,3.8,4.4
86198,4.4,3.7
86199,3.1,4.8
86202,3.7,4.4
86204,4.5,4.4
86205,3.7,4.5
86206,3.8,4.1
86207,3.1,4.2
86208,4.6,4.1
86209,4.2,3.9
86210,5.0,3.7
86211,4.2,3.9
86212,3.7,4.0
86213,5.0,4.8
86214,3.7,4.2
86215,4.4,4.7
86218,3.5,4.1
86219,5.0,3.9
86220,4.2,4.2
86221,4.8,4.3
86222,3.3,4.1
86223,4.2,3.7
86224,4.3,3.9
86225,4.6,4.9
86226,3.1,3.5
86227,4.7,4.0
86228,4.4,4.7
86230,3.1,3.7
86231,3.6,3.9
86232,3.8,4.6
86233,4.8,4.0
86234,3.6,4.5
86235,3.9,4.4
86236,3.9,4.6
86237,3.1,4.1
86238,3.9,3.8
86239,3.8,4.3
86240,3.5,4.7
86242,3.3,4.3
86243,4.1,3.9
86244,4.1,4.5
86245,4.3,5.0
86246,4.2,4.5
86248,4.7,3.9
86250,4.2,4.6
86252,3.5,4.8
86253,4.8,3.5
86254,3.4,4.4
86255,3.1,3.7
86256,4.8,4.3
86257,3.5,4.9
86258,3.3,4.5
86259,3.9,4.7
86261,4.6,4.5
86262,3.6,4.0
86263,3.5,3.6
86264,4.4,3.7
86265,4.3,3.6
86266,4.6,3.6
86268,4.7,4.9
86269,4.0,3.9
86270,4.7,3.8
86271,4.9,4.6
86272,4.6,4.2
86273,3.8,4.5
86274,3.9,4.3
86275,3.7,3.6
86276,3.1,4.7
86277,3.8,4.9
86278,4.6,4.7
86281,3.6,3.8
86282,3.9,4.2
86283,4.6,4.1
86284,4.5,4.2
86288,3.9,4.4
86289,3.0,3.7
86290,4.0,4.7
86291,4.0,4.6
86293,3.3,4.6
86296,4.1,4.2
86297,4.7,4.1
86304,4.8,3.5
86305,4.2,3.7
86306,3.6,5.0
86307,4.2,3.8
86308,4.2,4.3
86309,4.0,4.1
86311,4.8,5.0
86312,4.3,4.1
86314,3.7,5.0
86315,3.7,4.0
86316,3.4,4.5
86317,3.8,4.0
86318,3.8,4.8
86319,3.7,3.8
86320,3.7,4.3
86321,3.1,4.5
86323,4.0,3.5
86325,3.9,4.8
86326,4.3,4.9
86327,4.2,3.5
86328,3.8,4.3
86329,3.8,4.3
86331,4.4,4.0
86332,4.4,4.2
86333,4.3,4.3
86334,3.0,4.8
86335,3.8,3.6
86336,4.1,4.1
86337,3.4,4.8
86338,3.9,4.3
86339,3.5,4.9
86340,4.9,4.2
86341,4.3,4.5
86342,3.1,4.7
86343,3.6,4.7
86344,3.5,4.2
86345,3.8,3.9
86346,3.0,4.1
86348,4.5,3.9
86350,4.2,3.7
86351,4.2,3.6
86352,4.3,4.6
86353,4.4,4.4
86355,4.6,3.9
86356,4.6,4.7
86357,4.9,4.0
86358,3.1,3.5
86359,3.7,4.6
86360,4.4,4.1
86361,4.1,4.4
86362,4.8,4.1
86364,4.8,4.0
86365,4.7,5.0
86366,3.4,3.6
86367,3.4,3.8
86368,4.4,3.9
86369,4.9,4.9
86370,3.7,4.0
86371,4.8,4.9
86373,4.9,4.9
86374,4.0,3.9
86375,4.5,4.2
86376,3.3,3.6
86377,4.4,4.7
86378,4.5,3.8
86380,3.5,4.0
86381,4.1,4.7
86383,4.6,4.4
86384,3.2,3.6
86385,3.1,4.7
86386,3.3,4.7
86387,3.5,4.6
86388,4.2,4.5
86389,4.8,3.6
86390,3.9,4.3
86391,3.8,3.5
86392,4.4,4.7
86394,3.0,4.9
86395,4.7,4.9
86397,3.8,4.9
86400,3.2,4.2
86401,4.0,4.0
86402,4.0,4.5
86403,3.8,3.8
86404,4.5,4.5
86405,3.3,4.8
86406,4.9,4.4
86410,4.8,3.8
86411,4.5,4.9
86412,3.4,3.9
86413,4.2,5.0
86414,4.2,4.7
86417,3.7,4.8
86418,3.9,3.7
86419,3.3,5.0
86420,3.5,4.3
86421,3.5,3.8
86422,3.3,4.1
86423,3.5,4.1
86424,4.3,4.7
86426,4.6,4.2
86427,4.9,3.6
86429,3.5,4.0
86430,3.0,4.0
86431,4.0,3.7
86432,4.9,4.2
86433,4.3,4.6
86434,4.9,3.6
86435,4.4,4.7
86437,4.1,4.0
86438,3.4,3.6
86439,3.3,4.5
86440,4.6,3.8
86441,3.7,4.9
86442,3.6,3.8
86443,4.1,3.6
86444,4.9,4.5
86445,3.6,3.9
86448,3.0,4.5
86449,4.7,4.3
86450,4.7,3.6
86451,3.2,4.1
86452,4.3,4.0
86453,3.8,4.9
86454,4.7,4.4
86455,4.2,4.2
86457,3.3,4.2
86458,4.1,4.8
86461,3.4,4.7
86462,3.6,4.4
86464,4.1,4.2
86465,3.7,4.2
86466,4.1,4.7
86467,4.2,4.9
86468,4.8,4.0
86469,3.4,3.9
86471,4.4,4.7
86472,4.1,4.0
86474,3.6,4.8
86475,4.1,4.3
86476,3.5,4.1
86477,3.9,4.7
86478,4.7,4.7
86479,3.2,4.2
86480,3.1,3.6
86484,3.1,4.5
86485,3.9,3.9
86486,4.6,3.8
86488,3.1,3.8
86489,3.2,4.3
86490,3.3,3.6
86491,3.9,4.9
86492,4.7,3.9
86493,3.6,4.0
86494,4.1,4.4
86495,3.1,4.3
86496,3.4,4.2
86497,3.2,4.6
86498,3.3,3.8
86500,3.6,4.0
86501,3.2,4.8
86502,3.6,3.8
86505,3.2,4.4
86506,4.2,4.3
86507,3.0,4.7
86508,4.4,4.7
86509,3.5,4.0
86510,4.2,4.1
86511,4.0,3.8
86514,3.3,4.2
86516,5.0,4.3
86519,4.0,4.6
86520,4.4,3.7
86521,4.8,4.1
86522,3.4,3.9
86523,3.6,4.8
86524,3.1,4.0
86525,3.6,4.6
86526,4.4,4.3
86527,4.6,3.9
86528,3.3,4.8
86529,4.1,4.3
86532,3.1,4.9
86533,4.4,4.2
86535,3.1,4.9
86536,4.7,4.3
86538,3.5,4.0
86539,4.8,3.8
86540,3.6,4.8
86541,3.5,4.6
86542,3.5,3.7
86545,3.8,4.1
86546,4.2,3.6
86548,3.7,4.9
86549,3.1,4.7
86551,3.9,4.1
86552,3.6,4.7
86553,4.0,4.8
86555,3.7,4.5
86556,3.7,4.3
86557,4.0,4.0
86558,3.3,3.9
86559,3.3,4.8
86560,3.3,4.5
86561,3.7,4.0
86562,3.4,4.6
86563,4.3,3.9
86565,3.0,4.6
86567,3.4,4.2
86569,4.6,3.8
86570,4.3,4.4
86571,4.9,4.4
86572,3.5,4.5
86573,3.4,4.6
86574,3.5,3.8
86575,3.7,4.3
86577,3.0,4.8
86578,3.5,4.2
86579,3.0,3.8
86580,4.9,3.6
86581,5.0,4.1
86583,4.8,3.9
86586,4.0,5.0
86587,3.1,3.7
86589,4.7,5.0
86590,3.9,4.1
86593,3.6,4.1
86595,4.8,3.8
86596,3.0,4.7
86597,4.9,4.4
86599,3.7,4.2
86600,5.0,4.6
86601,3.9,3.6
86602,3.4,3.9
86603,4.8,4.8
86604,4.4,3.7
86605,5.0,3.6
86606,4.0,4.9
86607,4.9,3.6
86608,3.9,3.9
86609,5.0,4.0
86610,4.7,4.5
86611,3.7,4.5
86612,3.9,5.0
86613,4.6,3.9
86615,4.4,3.6
86616,3.5,4.8
86617,4.4,4.4
86620,3.7,5.0
86621,4.0,4.3
86623,4.7,4.0
86624,4.1,4.2
86626,3.2,3.8
86627,3.1,3.8
86628,3.6,4.6
86629,4.2,3.7
86631,4.5,4.2
86632,3.5,4.5
86633,4.3,4.7
86636,3.7,3.9
86637,4.4,4.9
86638,4.2,4.6
86639,3.0,4.6
86641,4.5,3.7
86642,4.3,4.4
86643,4.7,3.9
86644,4.5,3.9
86645,4.1,4.4
86647,3.8,4.3
86651,3.5,4.7
86652,4.9,3.6
86653,4.5,4.1
86654,4.8,4.9
86655,3.4,3.7
86657,4.3,4.4
86658,3.2,4.0
86661,3.9,3.7
86662,4.5,4.5
86663,4.6,4.5
86664,3.5,4.6
86665,3.9,4.2
86666,4.1,4.9
86667,3.7,3.8
86668,3.5,4.0
86669,4.7,4.4
86670,3.7,3.6
86672,3.9,4.8
86673,4.1,4.1
86675,3.9,4.8
86676,4.7,3.8
86677,3.4,4.9
86678,3.3,4.6
86679,4.4,4.4
86680,4.7,3.8
86681,5.0,4.0
86682,4.6,4.0
86684,3.8,4.0
86685,4.1,3.6
86686,3.1,4.0
86687,4.7,4.1
86688,4.3,4.3
86689,3.5,3.9
86691,4.4,4.9
86692,3.4,4.4
86693,4.5,4.4
86694,3.4,4.9
86695,3.6,4.7
86697,4.5,4.8
86698,4.9,4.9
86700,3.2,4.6
86701,4.5,4.2
86702,4.1,4.7
86703,4.2,4.2
86705,3.4,4.3
86706,3.7,3.7
86708,4.7,3.8
86709,3.4,4.4
86711,4.9,4.3
86713,3.8,4.5
86714,4.2,3.7
86715,3.8,4.0
86717,3.9,3.6
86718,4.1,3.8
86719,5.0,3.5
86720,5.0,4.2
86721,4.8,4.5
86722,3.0,4.4
86723,4.2,4.6
86724,4.9,4.6
86725,3.7,4.0
86726,4.1,4.3
86727,4.0,3.8
86729,3.6,4.9
86730,3.4,4.3
86731,3.4,5.0
86732,4.6,4.8
86733,4.2,4.7
86734,4.0,4.8
86735,3.3,4.2
86736,4.2,3.6
86737,3.2,4.6
86738,3.0,4.9
86739,4.4,4.8
86740,4.8,4.6
86741,3.6,3.6
86742,4.2,3.9
86744,3.5,4.7
86745,3.5,3.8
86746,3.6,3.6
86747,4.6,3.6
86748,3.8,4.9
86749,4.7,3.6
86750,4.7,4.3
86751,3.9,4.7
86752,4.0,4.4
86753,3.9,4.3
86756,3.4,3.7
86757,4.4,4.2
86758,4.8,4.5
86759,4.4,3.7
86760,4.9,4.1
86761,4.2,3.6
86762,4.2,3.9
86763,4.9,4.1
86764,4.2,4.0
86765,5.0,3.9
86766,4.3,4.4
86767,4.0,4.0
86768,4.0,4.2
86769,3.9,3.9
86770,3.2,3.9
86771,3.1,4.7
86772,4.7,4.4
86773,4.2,3.9
86774,4.7,5.0
86775,3.4,4.7
86776,4.4,4.9
86777,4.8,4.2
86778,3.3,4.6
86779,3.6,4.3
86780,3.9,3.9
86781,3.5,3.6
86782,4.6,4.0
86783,4.2,4.1
86784,3.3,4.9
86785,3.0,4.0
86786,4.7,4.7
86787,3.1,3.6
86788,3.4,5.0
86789,4.3,4.9
86791,4.6,3.7
86792,4.8,4.0
86793,3.2,4.4
86795,5.0,4.4
86796,3.6,4.9
86797,3.2,4.4
86798,4.1,4.3
86799,5.0,4.5
86800,3.9,3.5
86802,4.7,4.0
86803,3.5,4.4
86804,3.4,3.7
86805,3.1,4.0
86806,3.6,4.6
86807,3.7,4.2
86808,3.5,4.3
86809,3.4,4.0
86810,4.6,3.7
86811,4.2,4.1
86812,3.6,4.0
86813,4.6,5.0
86814,3.5,3.8
86815,3.4,4.6
86816,4.6,4.1
86817,5.0,3.7
